1/22/20,Anhui,1
2/1/20,Jiangsu,202
2/2/20,Jiangsu,236
2/3/20,Jiangsu,271
2/4/20,Jiangsu,308
2/5/20,Jiangsu,341
2/6/20,Jiangsu,373
2/7/20,Jiangsu,408
2/8/20,Jiangsu,439
2/9/20,Jiangsu,468
2/10/20,Jiangsu,492
2/11/20,Jiangsu,515
2/12/20,Jiangsu,543
2/13/20,Jiangsu,570
2/14/20,Jiangsu,593
2/15/20,Jiangsu,604
2/16/20,Jiangsu,617
2/17/20,Jiangsu,626
2/18/20,Jiangsu,629
2/19/20,Jiangsu,631
2/20/20,Jiangsu,631
2/21/20,Jiangsu,631
2/22/20,Jiangsu,631
2/23/20,Jiangsu,631
2/24/20,Jiangsu,631
2/25/20,Jiangsu,631
2/26/20,Jiangsu,631
2/27/20,Jiangsu,631
2/28/20,Jiangsu,631
2/29/20,Jiangsu,631
3/1/20,Jiangsu,631
3/2/20,Jiangsu,631
3/3/20,Jiangsu,631
3/4/20,Jiangsu,631
3/5/20,Jiangsu,631
3/6/20,Jiangsu,631
3/7/20,Jiangsu,631
3/8/20,Jiangsu,631
3/9/20,Jiangsu,631
3/10/20,Jiangsu,631
3/11/20,Jiangsu,631
3/12/20,Jiangsu,631
3/13/20,Jiangsu,631
3/14/20,Jiangsu,631
3/15/20,Jiangsu,631
3/16/20,Jiangsu,631
3/17/20,Jiangsu,631
3/18/20,Jiangsu,631
1/22/20,Jiangxi,2
1/23/20,Jiangxi,7
1/24/20,Jiangxi,18
1/25/20,Jiangxi,18
1/26/20,Jiangxi,36
1/27/20,Jiangxi,72
1/28/20,Jiangxi,109
1/29/20,Jiangxi,109
1/30/20,Jiangxi,162
1/31/20,Jiangxi,240
2/1/20,Jiangxi,286
2/2/20,Jiangxi,333
2/3/20,Jiangxi,391
2/4/20,Jiangxi,476
2/5/20,Jiangxi,548
2/6/20,Jiangxi,600
2/7/20,Jiangxi,661
2/8/20,Jiangxi,698
2/9/20,Jiangxi,740
2/10/20,Jiangxi,771
2/11/20,Jiangxi,804
2/12/20,Jiangxi,844
2/13/20,Jiangxi,872
2/14/20,Jiangxi,900
2/15/20,Jiangxi,913
2/16/20,Jiangxi,925
2/17/20,Jiangxi,930
2/18/20,Jiangxi,933
2/19/20,Jiangxi,934
2/20/20,Jiangxi,934
2/21/20,Jiangxi,934
2/22/20,Jiangxi,934
2/23/20,Jiangxi,934
2/24/20,Jiangxi,934
2/25/20,Jiangxi,934
2/26/20,Jiangxi,934
2/27/20,Jiangxi,934
2/28/20,Jiangxi,935
2/29/20,Jiangxi,935
3/1/20,Jiangxi,935
3/2/20,Jiangxi,935
3/3/20,Jiangxi,935
3/4/20,Jiangxi,935
3/5/20,Jiangxi,935
3/6/20,Jiangxi,935
3/7/20,Jiangxi,935
3/8/20,Jiangxi,935
3/9/20,Jiangxi,935
3/10/20,Jiangxi,935
3/11/20,Jiangxi,935
3/12/20,Jiangxi,935
3/13/20,Jiangxi,935
3/14/20,Jiangxi,935
3/15/20,Jiangxi,935
3/16/20,Jiangxi,935
3/17/20,Jiangxi,935
3/18/20,Jiangxi,935
1/22/20,Jilin,0
1/23/20,Jilin,1
1/24/20,Jilin,3
1/25/20,Jilin,4
1/26/20,Jilin,4
1/27/20,Jilin,6
1/28/20,Jilin,8
1/29/20,Jilin,9
1/30/20,Jilin,14
1/31/20,Jilin,14
2/1/20,Jilin,17
2/2/20,Jilin,23
2/3/20,Jilin,31
2/4/20,Jilin,42
2/5/20,Jilin,54
2/6/20,Jilin,59
2/7/20,Jilin,65
2/8/20,Jilin,69
2/9/20,Jilin,78
2/10/20,Jilin,80
2/11/20,Jilin,81
2/12/20,Jilin,83
2/13/20,Jilin,84
2/14/20,Jilin,86
2/15/20,Jilin,88
2/16/20,Jilin,89
2/17/20,Jilin,89
2/18/20,Jilin,89
2/19/20,Jilin,90
2/20/20,Jilin,91
2/21/20,Jilin,91
2/22/20,Jilin,91
2/23/20,Jilin,91
2/24/20,Jilin,93
2/25/20,Jilin,93
2/26/20,Jilin,93
2/27/20,Jilin,93
2/28/20,Jilin,93
2/29/20,Jilin,93
3/1/20,Jilin,93
3/2/20,Jilin,93
3/3/20,Jilin,93
3/4/20,Jilin,93
3/5/20,Jilin,93
3/6/20,Jilin,93
3/7/20,Jilin,93
3/8/20,Jilin,93
3/9/20,Jilin,93
3/10/20,Jilin,93
3/11/20,Jilin,93
3/12/20,Jilin,93
3/13/20,Jilin,93
3/14/20,Jilin,93
3/15/20,Jilin,93
3/16/20,Jilin,93
3/17/20,Jilin,93
3/18/20,Jilin,93
1/22/20,Liaoning,2
1/23/20,Liaoning,3
1/24/20,Liaoning,4
1/25/20,Liaoning,17
1/26/20,Liaoning,21
1/27/20,Liaoning,27
1/28/20,Liaoning,34
1/29/20,Liaoning,39
1/30/20,Liaoning,41
1/31/20,Liaoning,48
2/1/20,Liaoning,64
2/2/20,Liaoning,70
2/3/20,Liaoning,74
2/4/20,Liaoning,81
2/5/20,Liaoning,89
2/6/20,Liaoning,94
2/7/20,Liaoning,99
2/8/20,Liaoning,105
2/9/20,Liaoning,107
2/10/20,Liaoning,108
2/11/20,Liaoning,111
2/12/20,Liaoning,116
2/13/20,Liaoning,117
2/14/20,Liaoning,119
2/15/20,Liaoning,119
2/16/20,Liaoning,121
2/17/20,Liaoning,121
2/18/20,Liaoning,121
2/19/20,Liaoning,121
2/20/20,Liaoning,121
2/21/20,Liaoning,121
2/22/20,Liaoning,121
2/23/20,Liaoning,121
2/24/20,Liaoning,121
2/25/20,Liaoning,121
2/26/20,Liaoning,121
2/27/20,Liaoning,121
2/28/20,Liaoning,121
2/29/20,Liaoning,121
3/1/20,Liaoning,122
3/2/20,Liaoning,122
3/3/20,Liaoning,125
3/4/20,Liaoning,125
3/5/20,Liaoning,125
3/6/20,Liaoning,125
3/7/20,Liaoning,125
3/8/20,Liaoning,125
3/9/20,Liaoning,125
3/10/20,Liaoning,125
3/11/20,Liaoning,125
3/12/20,Liaoning,125
3/13/20,Liaoning,125
3/14/20,Liaoning,125
3/15/20,Liaoning,125
3/16/20,Liaoning,125
3/17/20,Liaoning,125
3/18/20,Liaoning,125
1/22/20,Ningxia,1
1/23/20,Ningxia,1
1/24/20,Ningxia,2
1/25/20,Ningxia,3
1/26/20,Ningxia,4
1/27/20,Ningxia,7
1/28/20,Ningxia,11
1/29/20,Ningxia,12
1/30/20,Ningxia,17
1/31/20,Ningxia,21
2/1/20,Ningxia,26
2/2/20,Ningxia,28
2/3/20,Ningxia,31
2/4/20,Ningxia,34
2/5/20,Ningxia,34
2/6/20,Ningxia,40
2/7/20,Ningxia,43
2/8/20,Ningxia,45
2/9/20,Ningxia,45
2/10/20,Ningxia,49
2/11/20,Ningxia,53
2/12/20,Ningxia,58
2/13/20,Ningxia,64
2/14/20,Ningxia,67
2/15/20,Ningxia,70
2/16/20,Ningxia,70
2/17/20,Ningxia,70
2/18/20,Ningxia,70
2/19/20,Ningxia,71
2/20/20,Ningxia,71
2/21/20,Ningxia,71
2/22/20,Ningxia,71
2/23/20,Ningxia,71
2/24/20,Ningxia,71
2/25/20,Ningxia,71
2/26/20,Ningxia,71
2/27/20,Ningxia,72
2/28/20,Ningxia,72
2/29/20,Ningxia,73
3/1/20,Ningxia,73
3/2/20,Ningxia,74
3/3/20,Ningxia,74
3/4/20,Ningxia,75
3/5/20,Ningxia,75
3/6/20,Ningxia,75
3/7/20,Ningxia,75
3/8/20,Ningxia,75
3/9/20,Ningxia,75
3/10/20,Ningxia,75
3/11/20,Ningxia,75
3/12/20,Ningxia,75
3/13/20,Ningxia,75
3/14/20,Ningxia,75
3/15/20,Ningxia,75
3/16/20,Ningxia,75
3/17/20,Ningxia,75
3/18/20,Ningxia,75
1/22/20,Qinghai,0
1/23/20,Qinghai,0
1/24/20,Qinghai,0
1/25/20,Qinghai,1
1/26/20,Qinghai,1
1/27/20,Qinghai,6
1/28/20,Qinghai,6
1/29/20,Qinghai,6
1/30/20,Qinghai,8
1/31/20,Qinghai,8
2/1/20,Qinghai,9
2/2/20,Qinghai,11
2/3/20,Qinghai,13
2/4/20,Qinghai,15
2/5/20,Qinghai,17
2/6/20,Qinghai,18
2/7/20,Qinghai,18
2/8/20,Qinghai,18
2/9/20,Qinghai,18
2/10/20,Qinghai,18
2/11/20,Qinghai,18
2/12/20,Qinghai,18
2/13/20,Qinghai,18
2/14/20,Qinghai,18
2/15/20,Qinghai,18
2/16/20,Qinghai,18
2/17/20,Qinghai,18
2/18/20,Qinghai,18
2/19/20,Qinghai,18
2/20/20,Qinghai,18
2/21/20,Qinghai,18
2/22/20,Qinghai,18
2/23/20,Qinghai,18
2/24/20,Qinghai,18
2/25/20,Qinghai,18
2/26/20,Qinghai,18
2/27/20,Qinghai,18
2/28/20,Qinghai,18
2/29/20,Qinghai,18
3/1/20,Qinghai,18
3/2/20,Qinghai,18
3/3/20,Qinghai,18
3/4/20,Qinghai,18
3/5/20,Qinghai,18
3/6/20,Qinghai,18
3/7/20,Qinghai,18
3/8/20,Qinghai,18
3/9/20,Qinghai,18
3/10/20,Qinghai,18
3/11/20,Qinghai,18
3/12/20,Qinghai,18
3/13/20,Qinghai,18
3/14/20,Qinghai,18
3/15/20,Qinghai,18
3/16/20,Qinghai,18
3/17/20,Qinghai,18
3/18/20,Qinghai,18
1/22/20,Shaanxi,0
1/23/20,Shaanxi,3
1/24/20,Shaanxi,5
1/25/20,Shaanxi,15
1/26/20,Shaanxi,22
1/27/20,Shaanxi,35
1/28/20,Shaanxi,46
1/29/20,Shaanxi,56
1/30/20,Shaanxi,63
1/31/20,Shaanxi,87
2/1/20,Shaanxi,101
2/2/20,Shaanxi,116
2/3/20,Shaanxi,128
2/4/20,Shaanxi,142
2/5/20,Shaanxi,165
2/6/20,Shaanxi,173
2/7/20,Shaanxi,184
2/8/20,Shaanxi,195
2/9/20,Shaanxi,208
2/10/20,Shaanxi,213
2/11/20,Shaanxi,219
2/12/20,Shaanxi,225
2/13/20,Shaanxi,229
2/14/20,Shaanxi,230
2/15/20,Shaanxi,232
2/16/20,Shaanxi,236
2/17/20,Shaanxi,240
2/18/20,Shaanxi,240
2/19/20,Shaanxi,242
2/20/20,Shaanxi,245
2/21/20,Shaanxi,245
2/22/20,Shaanxi,245
2/23/20,Shaanxi,245
2/24/20,Shaanxi,245
2/25/20,Shaanxi,245
2/26/20,Shaanxi,245
2/27/20,Shaanxi,245
2/28/20,Shaanxi,245
2/29/20,Shaanxi,245
3/1/20,Shaanxi,245
3/2/20,Shaanxi,245
3/3/20,Shaanxi,245
3/4/20,Shaanxi,245
3/5/20,Shaanxi,245
3/6/20,Shaanxi,245
3/7/20,Shaanxi,245
3/8/20,Shaanxi,245
3/9/20,Shaanxi,245
3/10/20,Shaanxi,245
3/11/20,Shaanxi,245
3/12/20,Shaanxi,245
3/13/20,Shaanxi,245
3/14/20,Shaanxi,245
3/15/20,Shaanxi,245
3/16/20,Shaanxi,245
3/17/20,Shaanxi,246
3/18/20,Shaanxi,246
1/22/20,Shandong,2
1/23/20,Shandong,6
1/24/20,Shandong,15
1/25/20,Shandong,27
1/26/20,Shandong,46
1/27/20,Shandong,75
1/28/20,Shandong,95
1/29/20,Shandong,130
1/30/20,Shandong,158
1/31/20,Shandong,184
2/1/20,Shandong,206
2/2/20,Shandong,230
2/3/20,Shandong,259
2/4/20,Shandong,275
2/5/20,Shandong,307
2/6/20,Shandong,347
2/7/20,Shandong,386
2/8/20,Shandong,416
2/9/20,Shandong,444
2/10/20,Shandong,466
2/11/20,Shandong,487
2/12/20,Shandong,497
2/13/20,Shandong,509
2/14/20,Shandong,523
2/15/20,Shandong,532
2/16/20,Shandong,537
2/17/20,Shandong,541
2/18/20,Shandong,543
2/19/20,Shandong,544
2/20/20,Shandong,546
2/21/20,Shandong,749
2/22/20,Shandong,750
2/23/20,Shandong,754
2/24/20,Shandong,755
2/25/20,Shandong,756
2/26/20,Shandong,756
2/27/20,Shandong,756
2/28/20,Shandong,756
2/29/20,Shandong,756
3/1/20,Shandong,758
3/2/20,Shandong,758
3/3/20,Shandong,758
3/4/20,Shandong,758
3/5/20,Shandong,758
3/6/20,Shandong,758
3/7/20,Shandong,758
3/8/20,Shandong,758
3/9/20,Shandong,758
3/10/20,Shandong,758
3/11/20,Shandong,760
3/12/20,Shandong,760
3/13/20,Shandong,760
3/14/20,Shandong,760
3/15/20,Shandong,760
3/16/20,Shandong,760
3/17/20,Shandong,761
3/18/20,Shandong,761
1/22/20,Shanghai,9
1/23/20,Shanghai,16
1/24/20,Shanghai,20
1/25/20,Shanghai,33
1/26/20,Shanghai,40
1/27/20,Shanghai,53
1/28/20,Shanghai,66
1/29/20,Shanghai,96
1/30/20,Shanghai,112
1/31/20,Shanghai,135
2/1/20,Shanghai,169
2/2/20,Shanghai,182
2/3/20,Shanghai,203
2/4/20,Shanghai,219
2/5/20,Shanghai,243
2/6/20,Shanghai,257
2/7/20,Shanghai,277
2/8/20,Shanghai,286
2/9/20,Shanghai,293
2/10/20,Shanghai,299
2/11/20,Shanghai,303
2/12/20,Shanghai,311
2/13/20,Shanghai,315
2/14/20,Shanghai,318
2/15/20,Shanghai,326
2/16/20,Shanghai,328
2/17/20,Shanghai,333
2/18/20,Shanghai,333
2/19/20,Shanghai,333
2/20/20,Shanghai,334
2/21/20,Shanghai,334
2/22/20,Shanghai,335
2/23/20,Shanghai,335
2/24/20,Shanghai,335
2/25/20,Shanghai,336
2/26/20,Shanghai,337
2/27/20,Shanghai,337
2/28/20,Shanghai,337
2/29/20,Shanghai,337
3/1/20,Shanghai,337
3/2/20,Shanghai,337
3/3/20,Shanghai,338
3/4/20,Shanghai,338
3/5/20,Shanghai,339
3/6/20,Shanghai,342
3/7/20,Shanghai,342
3/8/20,Shanghai,342
3/9/20,Shanghai,342
3/10/20,Shanghai,344
3/11/20,Shanghai,344
3/12/20,Shanghai,344
3/13/20,Shanghai,346
3/14/20,Shanghai,353
3/15/20,Shanghai,353
3/16/20,Shanghai,355
3/17/20,Shanghai,358
3/18/20,Shanghai,361
1/22/20,Shanxi,1
1/23/20,Shanxi,1
1/24/20,Shanxi,1
1/25/20,Shanxi,6
1/26/20,Shanxi,9
1/27/20,Shanxi,13
1/28/20,Shanxi,27
1/29/20,Shanxi,27
1/30/20,Shanxi,35
1/31/20,Shanxi,39
2/1/20,Shanxi,47
2/2/20,Shanxi,66
2/3/20,Shanxi,74
2/4/20,Shanxi,81
2/5/20,Shanxi,81
2/6/20,Shanxi,96
2/7/20,Shanxi,104
2/8/20,Shanxi,115
2/9/20,Shanxi,119
2/10/20,Shanxi,119
2/11/20,Shanxi,124
2/12/20,Shanxi,126
2/13/20,Shanxi,126
2/14/20,Shanxi,127
2/15/20,Shanxi,128
2/16/20,Shanxi,129
2/17/20,Shanxi,130
2/18/20,Shanxi,131
2/19/20,Shanxi,131
2/20/20,Shanxi,132
2/21/20,Shanxi,132
2/22/20,Shanxi,132
2/23/20,Shanxi,132
2/24/20,Shanxi,133
2/25/20,Shanxi,133
2/26/20,Shanxi,133
2/27/20,Shanxi,133
2/28/20,Shanxi,133
2/29/20,Shanxi,133
3/1/20,Shanxi,133
3/2/20,Shanxi,133
3/3/20,Shanxi,133
3/4/20,Shanxi,133
3/5/20,Shanxi,133
3/6/20,Shanxi,133
3/7/20,Shanxi,133
3/8/20,Shanxi,133
3/9/20,Shanxi,133
3/10/20,Shanxi,133
3/11/20,Shanxi,133
3/12/20,Shanxi,133
3/13/20,Shanxi,133
3/14/20,Shanxi,133
3/15/20,Shanxi,133
3/16/20,Shanxi,133
3/17/20,Shanxi,133
3/18/20,Shanxi,133
1/22/20,Sichuan,5
1/23/20,Sichuan,8
1/24/20,Sichuan,15
1/25/20,Sichuan,28
1/26/20,Sichuan,44
1/27/20,Sichuan,69
1/28/20,Sichuan,90
1/29/20,Sichuan,108
1/30/20,Sichuan,142
1/31/20,Sichuan,177
2/1/20,Sichuan,207
2/2/20,Sichuan,231
2/3/20,Sichuan,254
2/4/20,Sichuan,282
2/5/20,Sichuan,301
2/6/20,Sichuan,321
2/7/20,Sichuan,344
2/8/20,Sichuan,364
2/9/20,Sichuan,386
2/10/20,Sichuan,405
2/11/20,Sichuan,417
2/12/20,Sichuan,436
2/13/20,Sichuan,451
2/14/20,Sichuan,463
2/15/20,Sichuan,470
2/16/20,Sichuan,481
2/17/20,Sichuan,495
2/18/20,Sichuan,508
2/19/20,Sichuan,514
2/20/20,Sichuan,520
2/21/20,Sichuan,525
2/22/20,Sichuan,526
2/23/20,Sichuan,526
2/24/20,Sichuan,527
2/25/20,Sichuan,529
2/26/20,Sichuan,531
2/27/20,Sichuan,534
2/28/20,Sichuan,538
2/29/20,Sichuan,538
3/1/20,Sichuan,538
3/2/20,Sichuan,538
3/3/20,Sichuan,538
3/4/20,Sichuan,538
3/5/20,Sichuan,539
3/6/20,Sichuan,539
3/7/20,Sichuan,539
3/8/20,Sichuan,539
3/9/20,Sichuan,539
3/10/20,Sichuan,539
3/11/20,Sichuan,539
3/12/20,Sichuan,539
3/13/20,Sichuan,539
3/14/20,Sichuan,539
3/15/20,Sichuan,539
3/16/20,Sichuan,539
3/17/20,Sichuan,540
3/18/20,Sichuan,540
1/22/20,Tianjin,4
1/23/20,Tianjin,4
1/24/20,Tianjin,8
1/25/20,Tianjin,10
1/26/20,Tianjin,14
1/27/20,Tianjin,23
1/28/20,Tianjin,24
1/29/20,Tianjin,27
1/30/20,Tianjin,31
1/31/20,Tianjin,32
2/1/20,Tianjin,41
2/2/20,Tianjin,48
2/3/20,Tianjin,60
2/4/20,Tianjin,67
2/5/20,Tianjin,69
2/6/20,Tianjin,79
2/7/20,Tianjin,81
2/8/20,Tianjin,88
2/9/20,Tianjin,91
2/10/20,Tianjin,95
2/11/20,Tianjin,106
2/12/20,Tianjin,112
2/13/20,Tianjin,119
2/14/20,Tianjin,120
2/15/20,Tianjin,122
2/16/20,Tianjin,124
2/17/20,Tianjin,125
2/18/20,Tianjin,128
2/19/20,Tianjin,130
2/20/20,Tianjin,131
2/21/20,Tianjin,132
2/22/20,Tianjin,135
2/23/20,Tianjin,135
2/24/20,Tianjin,135
2/25/20,Tianjin,135
2/26/20,Tianjin,135
2/27/20,Tianjin,136
2/28/20,Tianjin,136
2/29/20,Tianjin,136
3/1/20,Tianjin,136
3/2/20,Tianjin,136
3/3/20,Tianjin,136
3/4/20,Tianjin,136
3/5/20,Tianjin,136
3/6/20,Tianjin,136
3/7/20,Tianjin,136
3/8/20,Tianjin,136
3/9/20,Tianjin,136
3/10/20,Tianjin,136
3/11/20,Tianjin,136
3/12/20,Tianjin,136
3/13/20,Tianjin,136
3/14/20,Tianjin,136
3/15/20,Tianjin,136
3/16/20,Tianjin,136
3/17/20,Tianjin,136
3/18/20,Tianjin,136
1/22/20,Tibet,0
1/23/20,Tibet,0
1/30/20,Tibet,1
1/31/20,Tibet,1
2/1/20,Tibet,1
2/2/20,Tibet,1
2/3/20,Tibet,1
2/4/20,Tibet,1
2/5/20,Tibet,1
2/6/20,Tibet,1
2/7/20,Tibet,1
2/8/20,Tibet,1
2/9/20,Tibet,1
2/10/20,Tibet,1
2/11/20,Tibet,1
2/12/20,Tibet,1
2/13/20,Tibet,1
2/14/20,Tibet,1
2/15/20,Tibet,1
2/16/20,Tibet,1
2/17/20,Tibet,1
2/18/20,Tibet,1
2/19/20,Tibet,1
2/20/20,Tibet,1
2/21/20,Tibet,1
2/22/20,Tibet,1
2/23/20,Tibet,1
2/24/20,Tibet,1
2/25/20,Tibet,1
2/26/20,Tibet,1
2/27/20,Tibet,1
2/28/20,Tibet,1
2/29/20,Tibet,1
3/1/20,Tibet,1
3/2/20,Tibet,1
3/3/20,Tibet,1
3/4/20,Tibet,1
3/5/20,Tibet,1
3/6/20,Tibet,1
3/7/20,Tibet,1
3/8/20,Tibet,1
3/9/20,Tibet,1
3/10/20,Tibet,1
3/11/20,Tibet,1
3/12/20,Tibet,1
3/13/20,Tibet,1
3/14/20,Tibet,1
3/15/20,Tibet,1
3/16/20,Tibet,1
3/17/20,Tibet,1
3/18/20,Tibet,1
1/22/20,Xinjiang,0
1/23/20,Xinjiang,2
1/24/20,Xinjiang,2
1/25/20,Xinjiang,3
1/26/20,Xinjiang,4
1/27/20,Xinjiang,5
1/28/20,Xinjiang,10
1/29/20,Xinjiang,13
1/30/20,Xinjiang,14
1/31/20,Xinjiang,17
2/1/20,Xinjiang,18
2/2/20,Xinjiang,21
2/3/20,Xinjiang,24
2/4/20,Xinjiang,29
2/5/20,Xinjiang,32
2/6/20,Xinjiang,36
2/7/20,Xinjiang,39
2/8/20,Xinjiang,42
2/9/20,Xinjiang,45
2/10/20,Xinjiang,49
2/11/20,Xinjiang,55
2/12/20,Xinjiang,59
2/13/20,Xinjiang,63
2/14/20,Xinjiang,65
2/15/20,Xinjiang,70
2/16/20,Xinjiang,71
2/17/20,Xinjiang,75
2/18/20,Xinjiang,76
2/19/20,Xinjiang,76
2/20/20,Xinjiang,76
2/21/20,Xinjiang,76
2/22/20,Xinjiang,76
2/23/20,Xinjiang,76
2/24/20,Xinjiang,76
2/25/20,Xinjiang,76
2/26/20,Xinjiang,76
2/27/20,Xinjiang,76
2/28/20,Xinjiang,76
2/29/20,Xinjiang,76
3/1/20,Xinjiang,76
3/2/20,Xinjiang,76
3/3/20,Xinjiang,76
3/4/20,Xinjiang,76
3/5/20,Xinjiang,76
3/6/20,Xinjiang,76
3/7/20,Xinjiang,76
3/8/20,Xinjiang,76
3/9/20,Xinjiang,76
3/10/20,Xinjiang,76
3/11/20,Xinjiang,76
3/12/20,Xinjiang,76
3/13/20,Xinjiang,76
3/14/20,Xinjiang,76
3/15/20,Xinjiang,76
3/16/20,Xinjiang,76
3/17/20,Xinjiang,76
3/18/20,Xinjiang,76
1/22/20,Yunnan,1
1/23/20,Yunnan,2
1/24/20,Yunnan,5
1/25/20,Yunnan,11
1/26/20,Yunnan,16
1/27/20,Yunnan,26
1/28/20,Yunnan,44
1/29/20,Yunnan,55
1/30/20,Yunnan,70
1/31/20,Yunnan,83
2/1/20,Yunnan,93
2/2/20,Yunnan,105
2/3/20,Yunnan,117
2/4/20,Yunnan,122
2/5/20,Yunnan,128
2/6/20,Yunnan,133
2/7/20,Yunnan,138
2/8/20,Yunnan,138
2/9/20,Yunnan,141
2/10/20,Yunnan,149
2/11/20,Yunnan,153
2/12/20,Yunnan,154
2/13/20,Yunnan,156
2/14/20,Yunnan,162
2/15/20,Yunnan,168
2/16/20,Yunnan,171
2/17/20,Yunnan,171
2/18/20,Yunnan,172
2/19/20,Yunnan,172
2/20/20,Yunnan,174
2/21/20,Yunnan,174
2/22/20,Yunnan,174
2/23/20,Yunnan,174
2/24/20,Yunnan,174
2/25/20,Yunnan,174
2/26/20,Yunnan,174
2/27/20,Yunnan,174
2/28/20,Yunnan,174
2/29/20,Yunnan,174
3/1/20,Yunnan,174
3/2/20,Yunnan,174
3/3/20,Yunnan,174
3/4/20,Yunnan,174
3/5/20,Yunnan,174
3/6/20,Yunnan,174
3/7/20,Yunnan,174
3/8/20,Yunnan,174
3/9/20,Yunnan,174
3/10/20,Yunnan,174
3/11/20,Yunnan,174
3/12/20,Yunnan,174
3/13/20,Yunnan,174
3/14/20,Yunnan,174
3/15/20,Yunnan,174
3/16/20,Yunnan,176
3/17/20,Yunnan,176
3/18/20,Yunnan,176
1/22/20,Zhejiang,10
1/23/20,Zhejiang,27
1/24/20,Zhejiang,43
1/25/20,Zhejiang,62
1/26/20,Zhejiang,104
1/27/20,Zhejiang,128
1/28/20,Zhejiang,173
1/29/20,Zhejiang,296
1/30/20,Zhejiang,428
1/31/20,Zhejiang,538
2/1/20,Zhejiang,599
2/2/20,Zhejiang,661
2/3/20,Zhejiang,724
2/4/20,Zhejiang,829
2/5/20,Zhejiang,895
2/6/20,Zhejiang,954
2/7/20,Zhejiang,1006
2/8/20,Zhejiang,1048
2/9/20,Zhejiang,1075
2/10/20,Zhejiang,1092
2/11/20,Zhejiang,1117
2/12/20,Zhejiang,1131
2/13/20,Zhejiang,1145
2/14/20,Zhejiang,1155
2/15/20,Zhejiang,1162
2/16/20,Zhejiang,1167
2/17/20,Zhejiang,1171
2/18/20,Zhejiang,1172
2/19/20,Zhejiang,1174
2/20/20,Zhejiang,1175
2/21/20,Zhejiang,1203
2/22/20,Zhejiang,1205
2/23/20,Zhejiang,1205
2/24/20,Zhejiang,1205
2/25/20,Zhejiang,1205
2/26/20,Zhejiang,1205
2/27/20,Zhejiang,1205
2/28/20,Zhejiang,1205
2/29/20,Zhejiang,1205
3/1/20,Zhejiang,1205
3/2/20,Zhejiang,1206
3/3/20,Zhejiang,1213
3/4/20,Zhejiang,1213
3/5/20,Zhejiang,1215
3/6/20,Zhejiang,1215
3/7/20,Zhejiang,1215
3/8/20,Zhejiang,1215
3/9/20,Zhejiang,1215
3/10/20,Zhejiang,1215
3/11/20,Zhejiang,1215
3/12/20,Zhejiang,1215
3/13/20,Zhejiang,1215
3/14/20,Zhejiang,1227
3/15/20,Zhejiang,1231
3/16/20,Zhejiang,1231
3/17/20,Zhejiang,1232
3/18/20,Zhejiang,1232